cust_id,gender,age,work_yn
C16990,2,62,1
C16991,1,56,1
C16992,1,35,1
C16993,1,35,1
C16994,1,49,1
C16995,1,31,0
C16996,2,47,0
C16997,2,83,0
C16998,2,65,1
C16999,1,35,1
C17000,2,49,0
C17001,2,36,1
C17002,2,30,0
C17003,2,64,1
C17004,2,68,0
C17005,2,41,1
C17006,2,28,0
C17007,2,74,0
C17008,2,41,1
C17009,2,59,1
C17010,1,84,0
C17011,2,54,1
C17012,2,51,1
C17013,2,46,0
C17014,2,29,0
C17015,1,58,0
C17016,2,74,0
C17017,2,30,1
C17018,1,45,1
C17019,1,78,0
C17020,1,46,1
C17021,2,49,1
C17022,1,61,1
C17023,1,32,1
C17024,1,32,1
C17025,1,40,1
C17026,2,34,1
C17027,2,54,0
C17028,2,68,0
C17029,1,51,1
C17030,1,44,1
C17031,1,36,1
C17032,1,36,1
C17033,2,63,1
C17034,1,80,1
C17035,1,49,1
C17036,2,83,1
C17037,2,55,1
C17038,1,36,1
C17039,2,56,1
C17040,1,48,1
C17041,1,46,1
C17042,1,64,1
C17043,1,24,0
C17044,2,57,1
C17045,1,21,0
C17046,2,58,1
C17047,1,42,1
C17048,1,57,1
C17049,1,42,1
C17050,1,33,1
C17051,2,61,0
C17052,1,43,0
C17053,2,57,1
C17054,2,52,1
C17055,1,55,1
C17056,2,52,1
C17057,2,58,1
C17058,1,50,1
C17059,1,43,1
C17060,1,31,0
C17061,2,47,1
C17062,2,43,1
C17063,2,46,1
C17064,1,37,1
C17065,2,39,1
C17066,2,37,1
C17067,2,60,0
C17068,2,51,1
C17069,2,54,1
C17070,1,48,1
C17071,2,70,0
C17072,1,60,1
C17073,1,59,1
C17074,1,33,0
C17075,1,51,1
C17076,2,44,1
C17077,1,69,1
C17078,2,45,1
C17079,1,49,1
C17080,2,58,1
C17081,2,33,0
C17082,1,36,1
C17083,2,39,1
C17084,1,29,0
C17085,1,32,0
C17086,1,44,1
C17087,1,55,0
C17088,1,41,1
C17089,1,40,0
C17090,2,23,0
C17091,1,88,1
C17092,1,56,1
C17093,2,58,1
C17094,2,39,0
C17095,1,57,0
C17096,2,44,0
C17097,1,62,1
C17098,2,35,1
C17099,2,85,0
C17100,2,61,1
C17101,1,48,1
C17102,2,49,0
C17103,2,30,0
C17104,1,30,0
C17105,2,64,0
C17106,2,37,0
C17107,1,71,1
C17108,1,47,1
C17109,1,40,1
C17110,1,32,1
C17111,1,57,1
C17112,2,45,1
C17113,1,28,0
C17114,1,40,0
C17115,2,65,1
C17116,1,47,1
C17117,2,71,0
C17118,2,78,1
C17119,2,37,1
C17120,2,47,1
C17121,1,29,0
C17122,2,41,1
C17123,2,84,1
C17124,2,43,1
C17125,1,28,0
C17126,1,63,1
C17127,2,56,1
C17128,1,63,1
C17129,1,62,1
C17130,2,68,0
C17131,1,38,1
C17132,1,45,1
C17133,1,31,0
C17134,2,64,1
C17135,1,59,0
C17136,1,40,1
C17137,1,22,0
C17138,1,40,1
C17139,1,39,1
C17140,2,82,1
C17141,1,51,1
C17142,2,49,0
C17143,2,26,0
C17144,1,74,0
C17145,1,58,1
C17146,1,50,1
C17147,2,41,1
C17148,1,21,0
C17149,2,33,0
C17150,1,22,0
C17151,1,25,0
C17152,2,23,0
C17153,1,26,0
C17154,1,30,0
C17155,1,42,1
C17156,2,48,0
C17157,2,57,1
C17158,1,27,0
C17159,1,43,1
C17160,1,45,0
C17161,1,22,0
C17162,1,42,1
C17163,2,68,1
C17164,1,44,0
C17165,2,46,1
C17166,2,70,0
C17167,1,66,0
C17168,2,58,1
C17169,1,49,1
C17170,1,70,0
C17171,2,67,1
C17172,2,40,1
C17173,1,55,1
C17174,2,29,1
C17175,1,42,1
C17176,2,47,1
C17177,2,50,1
C17178,2,34,1
C17179,2,39,1
C17180,2,25,0
C17181,2,39,1
C17182,2,44,1
C17183,1,43,1
C17184,1,21,0
C17185,1,73,0
C17186,1,32,0
C17187,2,58,1
C17188,2,30,0
C17189,2,43,0
C17190,1,76,0
C17191,2,49,1
C17192,2,32,0
C17193,1,30,1
C17194,2,25,0
C17195,2,58,0
C17196,1,63,1
C17197,1,22,0
C17198,2,55,0
C17199,2,67,1
C17200,2,20,0
C17201,2,71,0
C17202,1,24,0
C17203,1,57,1
C17204,2,69,0
C17205,2,79,0
C17206,1,73,0
C17207,1,72,0
C17208,1,26,0
C17209,1,36,1
C17210,1,30,0
C17211,2,47,1
C17212,2,23,0
C17213,2,55,1
C17214,2,46,1
C17215,2,52,1
C17216,2,25,0
C17217,1,50,1
C17218,1,46,0
C17219,2,58,1
C17220,2,42,1
C17221,2,22,0
C17222,1,79,1
C17223,1,46,1
C17224,2,58,1
C17225,2,50,1
C17226,1,56,0
C17227,2,86,0
C17228,2,58,1
C17229,1,62,1
C17230,1,62,1
C17231,1,30,1
C17232,1,64,1
C17233,2,52,0
C17234,1,24,0
C17235,1,34,1
C17236,1,64,0
C17237,2,65,1
C17238,1,55,1
C17239,2,66,0
C17240,1,33,0
C17241,1,76,1
C17242,1,67,0
C17243,1,37,1
C17244,1,86,0
C17245,1,22,0
C17246,2,64,1
C17247,2,57,0
C17248,1,64,1
C17249,2,56,1
C17250,1,56,1
C17251,1,38,1
C17252,2,34,1
C17253,2,22,0
C17254,1,56,1
C17255,2,68,0
C17256,1,70,1
C17257,2,36,1
C17258,1,79,1
C17259,2,47,1
C17260,2,31,0
C17261,1,25,0
C17262,1,42,1
C17263,1,74,0
C17264,2,29,1
C17265,1,61,0
C17266,1,70,1
C17267,1,69,0
C17268,2,48,1
C17269,1,52,1
C17270,1,39,1
C17271,2,54,1
C17272,2,83,0
C17273,1,55,1
C17274,1,40,1
C17275,2,73,0
C17276,2,25,0
C17277,2,63,1
C17278,1,29,0
C17279,2,43,0
C17280,2,59,0
C17281,1,79,1
C17282,2,27,0
C17283,1,60,1
C17284,1,29,0
C17285,2,44,1
C17286,2,44,0
C17287,2,53,1
C17288,1,36,1
C17289,2,29,0
C17290,2,60,1
C17291,1,31,1
C17292,2,28,0
C17293,1,38,1
C17294,2,41,1
C17295,1,63,1
C17296,1,60,1
C17297,1,44,1
C17298,1,24,0
C17299,2,76,0
C17300,2,38,1
C17301,1,36,1
C17302,1,26,0
C17303,2,74,0
C17304,1,27,0
C17305,2,28,0
C17306,1,26,0
C17307,2,35,1
C17308,1,27,0
C17309,1,22,0
C17310,1,71,0
C17311,2,47,1
C17312,2,42,1
C17313,1,47,1
C17314,1,51,1
C17315,2,28,0
C17316,1,52,1
C17317,2,58,1
C17318,2,54,1
C17319,1,36,1
C17320,1,66,1
C17321,2,30,1
C17322,1,31,1
C17323,2,69,1
C17324,1,58,1
C17325,1,41,1
C17326,1,61,1
C17327,1,33,1
C17328,2,53,1
C17329,2,33,0
C17330,2,47,0
C17331,2,33,1
C17332,1,53,0
C17333,2,51,1
C17334,2,49,1
C17335,1,65,0
C17336,2,36,1
C17337,1,43,1
C17338,1,40,1
C17339,1,41,1
C17340,2,51,1
C17341,1,74,0
C17342,2,27,1
C17343,2,75,0
C17344,2,27,0
C17345,2,36,1
C17346,1,31,1
C17347,2,20,0
C17348,2,56,0
C17349,1,40,1
C17350,1,27,0
C17351,1,65,0
C17352,2,48,1
C17353,1,61,1
C17354,1,62,1
C17355,2,23,0
C17356,1,32,1
C17357,1,75,1
C17358,1,67,1
C17359,1,57,0
C17360,1,43,1
C17361,1,23,0
C17362,2,31,1
C17363,2,35,1
C17364,2,32,0
C17365,1,55,0
C17366,2,46,1
C17367,2,30,0
C17368,1,63,1
C17369,1,72,0
C17370,1,40,1
C17371,1,69,1
C17372,1,48,1
C17373,1,21,0
C17374,1,42,1
C17375,1,46,0
C17376,1,49,1
C17377,2,40,1
C17378,2,24,0
C17379,2,31,1
C17380,2,68,0
C17381,1,64,1
C17382,2,41,1
C17383,1,84,0
C17384,1,48,1
C17385,2,33,0
C17386,2,28,0
C17387,1,67,0
C17388,2,31,0
C17389,1,34,1
C17390,2,88,0
C17391,2,50,0
C17392,1,65,1
C17393,2,46,0
C17394,1,46,1
C17395,2,26,0
C17396,1,36,1
C17397,2,43,0
C17398,1,73,1
C17399,2,75,0
C17400,2,45,0
C17401,1,40,0
C17402,1,52,1
C17403,2,56,1
C17404,1,21,0
C17405,2,45,1
C17406,1,40,1
C17407,2,50,1
C17408,1,40,0
C17409,1,86,0
C17410,2,73,0
C17411,2,60,1
C17412,1,42,0
C17413,2,31,0
C17414,1,59,1
C17415,2,84,0
C17416,2,46,0
C17417,2,58,0
C17418,2,53,1
C17419,2,57,1
C17420,1,47,1
C17421,1,54,0
C17422,2,34,1
C17423,2,48,1
C17424,1,34,1
C17425,1,46,1
C17426,1,88,1
C17427,2,47,0
C17428,2,58,1
C17429,2,32,0
C17430,1,50,1
C17431,1,22,0
C17432,1,48,0
C17433,1,54,0
C17434,2,30,0
C17435,1,26,0
C17436,2,32,1
C17437,2,30,0
C17438,1,65,1
C17439,2,47,1
C17440,2,25,0
C17441,1,49,1
C17442,2,45,1
C17443,1,61,1
C17444,1,49,1
C17445,2,57,1
C17446,1,49,1
C17447,2,63,1
C17448,1,26,0
C17449,2,72,1
C17450,1,63,1
C17451,1,33,0
C17452,1,71,0
C17453,1,49,1
C17454,2,49,1
C17455,2,72,0
C17456,1,49,1
C17457,2,49,1
C17458,2,61,1
C17459,2,35,0
C17460,1,45,1
C17461,2,52,0
C17462,2,25,0
C17463,2,42,1
C17464,2,48,1
C17465,1,38,1
C17466,1,36,1
C17467,1,50,1
C17468,2,30,0
C17469,1,30,0
C17470,1,57,0
C17471,1,53,1
C17472,2,56,1
C17473,1,24,0
C17474,2,41,0
C17475,1,57,1
C17476,1,51,1
C17477,2,58,1
C17478,2,81,1
C17479,2,64,1
C17480,2,66,1
C17481,2,39,1
C17482,2,42,1
C17483,1,44,1
C17484,2,78,0
C17485,1,63,1
C17486,1,70,0
C17487,2,27,1
C17488,1,45,0
C17489,2,63,1
C17490,1,68,1
C17491,1,52,1
C17492,2,37,1
C17493,1,60,1
C17494,1,56,1
C17495,1,36,1
C17496,2,55,1
C17497,1,71,0
C17498,1,54,1
C17499,1,29,0
C17500,2,66,1
C17501,2,44,1
C17502,1,36,0
C17503,2,25,0
C17504,1,50,1
C17505,2,22,0
C17506,1,22,0
C17507,1,25,0
C17508,1,28,0
C17509,1,51,1
C17510,2,48,1
C17511,2,32,1
C17512,2,55,1
C17513,1,21,0
C17514,1,46,1
C17515,2,50,0
C17516,1,45,1
C17517,1,56,1
C17518,1,39,1
C17519,2,66,0
C17520,2,40,1
C17521,2,61,1
C17522,2,38,1
C17523,2,60,1
C17524,1,64,1
C17525,2,50,1
C17526,2,60,1
C17527,2,87,0
C17528,1,20,0
C17529,1,59,1
C17530,2,39,1
C17531,1,35,1
C17532,1,54,1
C17533,2,26,0
C17534,2,57,1
C17535,2,46,1
C17536,2,83,0
C17537,2,57,1
C17538,2,31,1
C17539,2,20,0
C17540,1,76,0
C17541,1,33,0
C17542,1,44,1
C17543,1,46,0
C17544,2,52,0
C17545,1,43,1
C17546,2,36,1
C17547,2,57,1
C17548,1,23,0
C17549,1,38,1
C17550,2,26,0
C17551,2,56,1
C17552,1,36,1
C17553,1,46,1
C17554,2,61,1
C17555,2,20,0
C17556,1,68,0
C17557,2,80,0
C17558,1,54,1
C17559,1,79,0
C17560,1,32,0
C17561,1,28,0
C17562,2,61,0
C17563,1,39,1
C17564,1,60,1
C17565,2,43,0
C17566,2,36,1
C17567,2,54,1
C17568,2,69,0
C17569,2,74,1
C17570,2,22,0
C17571,2,48,0
C17572,2,69,0
C17573,2,63,1
C17574,1,74,1
C17575,2,73,0
C17576,1,82,0
C17577,2,58,1
C17578,2,21,0
C17579,2,42,1
C17580,1,50,1
C17581,2,50,0
C17582,1,46,1
C17583,2,33,1
C17584,2,71,1
C17585,2,54,1
C17586,2,22,0
C17587,2,42,1
C17588,2,61,0
C17589,1,44,1
C17590,1,29,1
C17591,1,54,1
C17592,1,85,0
C17593,2,69,0
C17594,2,72,1
C17595,1,26,0
C17596,2,78,0
C17597,2,52,1
C17598,1,43,1
C17599,2,64,1
C17600,1,58,0
C17601,1,69,0
C17602,2,73,0
C17603,2,28,0
C17604,1,56,1
C17605,2,23,0
C17606,2,20,0
C17607,2,41,1
C17608,2,51,1
C17609,2,30,1
C17610,1,55,1
C17611,2,62,0
C17612,2,55,1
C17613,1,40,1
C17614,1,45,1
C17615,2,77,1
C17616,2,74,0
C17617,2,51,1
C17618,1,33,1
C17619,2,37,1
C17620,1,34,1
C17621,2,39,1
C17622,1,64,1
C17623,2,59,1
C17624,2,32,0
C17625,1,54,1
C17626,2,67,1
C17627,1,22,0
C17628,1,28,0
C17629,1,54,1
C17630,1,49,1
C17631,2,59,1
C17632,1,23,0
C17633,1,39,1
C17634,1,77,0
C17635,2,67,0
C17636,2,59,1
C17637,1,76,0
C17638,1,37,1
C17639,2,24,0
C17640,1,76,1
C17641,1,74,1
C17642,2,20,0
C17643,1,41,1
C17644,1,45,1
C17645,2,61,1
C17646,2,57,1
C17647,1,50,1
C17648,1,63,1
C17649,1,23,0
C17650,1,52,1
C17651,2,47,0
C17652,1,32,0
C17653,2,32,0
C17654,1,46,1
C17655,1,47,0
C17656,2,61,1
C17657,1,26,0
C17658,2,44,1
C17659,1,56,0
C17660,1,27,0
C17661,2,38,0
C17662,1,45,1
C17663,1,70,1
C17664,1,74,1
C17665,2,69,1
C17666,1,25,0
C17667,2,20,0
C17668,1,42,1
C17669,1,35,1
C17670,1,44,1
C17671,1,43,0
C17672,2,84,1
C17673,1,66,1
C17674,2,27,0
C17675,1,68,0
C17676,1,46,1
C17677,2,43,1
C17678,2,36,1
C17679,1,40,1
C17680,1,42,1
C17681,1,48,1
C17682,1,44,1
C17683,1,26,0
C17684,2,89,1
C17685,1,49,1
C17686,1,59,1
C17687,2,53,1
C17688,2,21,0
C17689,2,59,0
C17690,1,23,1
C17691,1,63,1
C17692,2,47,0
C17693,2,31,0
C17694,2,58,0
C17695,1,47,1
C17696,2,62,1
C17697,2,47,1
C17698,2,56,0
C17699,1,51,1
C17700,1,39,1
C17701,1,51,1
C17702,2,44,1
C17703,1,29,0
C17704,1,44,0
C17705,2,76,0
C17706,1,56,1
C17707,1,48,1
C17708,2,70,1
C17709,1,40,1
C17710,2,63,1
C17711,1,76,0
C17712,2,55,1
C17713,1,36,1
C17714,2,55,1
C17715,2,52,1
C17716,2,63,1
C17717,2,45,1
C17718,1,44,1
C17719,1,82,1
C17720,2,40,1
C17721,1,44,1
C17722,2,44,1
C17723,1,44,1
C17724,2,70,1
C17725,1,24,0
C17726,1,39,1
C17727,2,40,1
C17728,1,58,1
C17729,1,63,1
C17730,1,48,1
C17731,2,74,1
C17732,2,75,0
C17733,2,80,0
C17734,1,27,0
C17735,2,78,1
C17736,1,37,1
C17737,1,67,0
C17738,1,89,1
C17739,1,22,0
C17740,2,65,1
C17741,1,43,1
C17742,2,57,1
C17743,1,35,0
C17744,2,42,0
C17745,1,49,1
C17746,2,58,1
C17747,1,67,0
C17748,2,55,1
C17749,2,39,0
C17750,2,32,1
C17751,2,46,1
C17752,1,76,0
C17753,2,49,1
C17754,2,52,1
C17755,1,68,1
C17756,1,44,1
C17757,2,61,1
C17758,2,77,0
C17759,2,71,1
C17760,2,63,1
C17761,1,59,0
C17762,2,70,1
C17763,2,58,1
C17764,2,44,1
C17765,1,87,0
C17766,2,55,0
C17767,1,39,1
C17768,1,40,1
C17769,1,47,1
C17770,2,28,1
C17771,2,49,1
C17772,2,33,1
C17773,2,56,0
C17774,2,48,0
C17775,2,77,0
C17776,1,28,0
C17777,2,76,0
C17778,1,45,1
C17779,1,24,0
C17780,2,25,0
C17781,2,38,1
C17782,2,40,0
C17783,1,30,0
C17784,1,59,1
C17785,2,77,1
C17786,2,26,0
C17787,1,28,0
C17788,1,33,1
C17789,1,46,1
C17790,1,59,1
C17791,2,40,1
C17792,2,42,1
C17793,2,54,1
C17794,2,77,0
C17795,2,41,1
C17796,2,33,1
C17797,2,79,1
C17798,2,37,1
C17799,2,34,1
C17800,2,33,0
C17801,2,54,1
C17802,1,22,0
C17803,2,42,1
C17804,2,31,0
C17805,2,76,1
C17806,1,46,1
C17807,2,50,1
C17808,2,55,0
C17809,1,73,1
C17810,1,59,1
C17811,1,59,1
C17812,1,48,0
C17813,2,45,1
C17814,2,43,1
C17815,2,45,1
C17816,2,82,0
C17817,2,55,0
C17818,1,30,0
C17819,1,54,1
C17820,1,55,1
C17821,2,67,1
C17822,1,28,0
C17823,2,35,1
C17824,1,25,0
C17825,2,66,0
C17826,2,49,1
C17827,1,60,1
C17828,2,33,1
C17829,2,48,1
C17830,1,58,1
C17831,1,30,0
C17832,2,52,1
C17833,2,21,0
C17834,1,31,0
C17835,2,27,0
C17836,2,71,0
C17837,1,32,1
C17838,1,37,1
C17839,2,34,1
C17840,2,59,1
C17841,2,50,1
C17842,2,72,1
C17843,2,62,1
C17844,1,42,1
C17845,2,49,0
C17846,2,52,1
C17847,1,26,0
C17848,2,45,1
C17849,2,48,1
C17850,2,73,1
C17851,2,54,1
C17852,1,46,1
C17853,1,55,1
C17854,1,33,1
C17855,1,58,1
C17856,2,77,1
C17857,2,83,0
C17858,2,27,0
C17859,2,70,1
C17860,1,37,1
C17861,1,52,1
C17862,1,37,1
C17863,1,54,1
C17864,2,32,1
C17865,2,63,1
C17866,1,27,0
C17867,1,89,1
C17868,2,22,0
C17869,2,78,1
C17870,1,61,1
C17871,1,60,1
C17872,1,57,0
C17873,1,30,0
C17874,1,53,1
C17875,2,56,1
C17876,1,62,1
C17877,2,34,1
C17878,2,58,1
C17879,1,36,1
C17880,2,62,0
C17881,1,43,1
C17882,2,71,1
C17883,2,64,1
C17884,2,42,1
C17885,2,49,1
C17886,1,76,1
C17887,2,48,0
C17888,1,37,0
C17889,2,45,0
C17890,2,42,1
C17891,2,64,1
C17892,1,53,1
C17893,2,76,0
C17894,2,39,1
C17895,1,54,1
C17896,2,60,1
C17897,2,24,0
C17898,1,58,1
C17899,2,45,1
C17900,2,50,0
C17901,2,47,1
C17902,1,22,0
C17903,2,44,1
C17904,2,36,1
C17905,1,47,0
C17906,1,27,0
C17907,2,78,1
C17908,2,31,0
C17909,1,70,1
C17910,2,38,1
C17911,2,62,1
C17912,1,53,1
C17913,2,31,0
C17914,1,72,0
C17915,2,76,1
C17916,2,25,0
C17917,1,56,1
C17918,1,39,1
C17919,1,30,0
C17920,1,69,1
C17921,1,33,1
C17922,2,25,0
C17923,2,44,1
C17924,1,33,1
C17925,2,48,1
C17926,1,30,0
C17927,2,72,0
C17928,2,42,1
C17929,1,21,0
C17930,1,65,1
C17931,1,54,1
C17932,2,43,0
C17933,1,29,0
C17934,2,53,1
C17935,2,73,1
C17936,2,76,0
C17937,2,70,1
C17938,1,32,0
C17939,2,63,1
C17940,1,30,0
C17941,1,79,1
C17942,2,40,1
C17943,2,35,1
C17944,2,37,1
C17945,1,44,1
C17946,2,52,1
C17947,2,26,0
C17948,1,39,1
C17949,1,20,0
C17950,1,37,1
C17951,1,25,0
C17952,1,25,0
C17953,1,66,0
C17954,2,47,1
C17955,2,48,1
C17956,2,44,0
C17957,2,63,1
C17958,2,37,1
C17959,2,81,1
C17960,1,30,0
C17961,1,25,0
C17962,2,54,1
C17963,2,32,1
C17964,1,49,1
C17965,1,24,0
C17966,2,43,1
C17967,2,47,0
C17968,2,23,0
C17969,1,26,1
C17970,2,72,0
C17971,1,29,0
C17972,1,53,1
C17973,1,56,1
C17974,2,44,1
C17975,2,40,1
C17976,1,55,1
C17977,1,76,1
C17978,2,20,0
C17979,2,20,0
C17980,2,35,1
C17981,2,39,1
C17982,1,73,1
C17983,2,54,1
C17984,1,32,0
C17985,1,38,1
C17986,1,24,0
C17987,1,82,0
C17988,1,37,1
C17989,2,40,1
C17990,1,36,1
C17991,2,44,1
C17992,1,53,1
C17993,2,34,1
C17994,1,72,0
C17995,1,38,1
C17996,1,57,1
C17997,1,69,0
C17998,1,54,1
C17999,1,73,0
C18000,1,38,1
C18001,1,41,1
C18002,1,32,0
C18003,1,61,1
C18004,1,49,0
C18005,1,39,1
C18006,1,63,1
C18007,1,29,0
C18008,1,26,0
C18009,2,58,1
C18010,1,56,1
C18011,2,73,0
C18012,1,50,1
C18013,2,51,1
C18014,1,64,1
C18015,2,41,1
C18016,1,50,1
C18017,2,45,1
C18018,1,58,1
C18019,1,20,0
C18020,1,28,0
C18021,1,30,0
C18022,1,77,1
C18023,1,35,1
C18024,1,44,1
C18025,1,25,0
C18026,1,71,1
C18027,1,60,1
C18028,2,88,1
C18029,2,75,0
C18030,2,63,1
C18031,1,36,1
C18032,1,41,0
C18033,2,55,1
C18034,1,37,1
C18035,2,53,0
C18036,1,30,0
C18037,2,60,0
C18038,2,37,1
C18039,2,78,0
C18040,2,33,0
C18041,1,61,1
C18042,2,69,1
C18043,2,27,0
C18044,2,36,1
C18045,2,31,0
C18046,1,47,1
C18047,1,57,1
C18048,2,42,1
C18049,2,53,0
C18050,1,37,1
C18051,2,48,1
C18052,1,34,1
C18053,1,35,1
C18054,1,21,0
C18055,2,64,1
C18056,2,42,1
C18057,1,58,1
C18058,2,64,1
C18059,2,46,1
C18060,2,51,0
C18061,1,45,1
C18062,1,59,1
C18063,1,50,1
C18064,2,80,1
C18065,2,76,0
C18066,2,83,1
C18067,1,54,1
C18068,2,49,1
C18069,1,34,1
C18070,1,40,1
C18071,2,54,1
C18072,1,82,1
C18073,1,51,1
C18074,1,34,1
C18075,1,58,1
C18076,2,46,0
C18077,2,56,1
C18078,2,32,1
C18079,1,34,1
C18080,1,65,1
C18081,2,79,1
C18082,2,40,1
C18083,2,32,0
C18084,1,50,0
C18085,1,55,1
C18086,2,52,1
C18087,2,29,0
C18088,2,48,0
C18089,2,59,0
C18090,2,59,1
C18091,1,26,0
C18092,1,21,0
C18093,2,48,1
C18094,1,45,1
C18095,2,47,1
C18096,2,79,0
C18097,2,66,1
C18098,2,88,0
C18099,2,22,0
C18100,1,50,1
C18101,1,69,1
C18102,2,43,0
C18103,2,52,1
C18104,2,61,1
C18105,1,21,0
C18106,2,57,1
C18107,1,33,0
C18108,1,66,1
C18109,2,53,1
C18110,2,40,1
C18111,2,41,0
C18112,1,40,1
C18113,2,62,1
C18114,2,60,1
C18115,2,48,1
C18116,1,47,1
C18117,1,67,1
C18118,1,40,1
C18119,2,50,1
C18120,2,47,1
C18121,1,29,1
C18122,2,32,1
C18123,2,52,0
C18124,2,66,1
C18125,2,58,0
C18126,1,55,1
C18127,1,65,1
C18128,2,87,1
C18129,2,50,1
C18130,2,54,1
C18131,2,69,0
C18132,2,61,1
C18133,2,39,1
C18134,1,40,1
C18135,1,56,1
C18136,1,28,0
C18137,1,32,1
C18138,1,76,0
C18139,2,37,1
C18140,2,59,1
C18141,2,37,1
C18142,2,51,1
C18143,2,36,1
C18144,1,25,0
C18145,1,36,1
C18146,2,62,0
C18147,2,39,1
C18148,2,67,0
C18149,1,46,1
C18150,1,22,0
C18151,2,25,0
C18152,2,49,1
C18153,2,50,1
C18154,2,27,0
C18155,1,34,1
C18156,2,36,1
C18157,1,62,1
C18158,2,25,0
C18159,2,42,1
C18160,2,62,0
C18161,1,29,1
C18162,2,62,1
C18163,1,42,1
C18164,1,20,0
C18165,1,59,1
C18166,1,45,1
C18167,2,57,0
C18168,2,49,1
C18169,2,68,0
C18170,1,57,1
C18171,2,45,0
C18172,2,48,1
C18173,2,34,1
C18174,2,29,0
C18175,1,35,1
C18176,1,48,0
C18177,1,20,0
C18178,1,56,1
C18179,2,48,1
C18180,1,21,0
C18181,2,44,1
C18182,2,29,0
C18183,1,80,0
C18184,1,43,1
C18185,1,48,1
C18186,2,82,1
C18187,2,48,1
C18188,2,25,0
C18189,1,24,0
C18190,1,49,1
C18191,2,57,1
C18192,1,79,1
C18193,2,31,1
C18194,2,42,1
C18195,1,54,1
C18196,1,61,1
C18197,2,49,0
C18198,2,39,1
C18199,1,28,0
C18200,1,43,1
C18201,2,61,0
C18202,2,53,1
C18203,2,52,1
C18204,2,88,0
C18205,1,59,0
C18206,1,29,0
C18207,1,52,1
C18208,2,56,0
C18209,2,76,0
C18210,1,47,0
C18211,2,67,1
C18212,2,46,0
C18213,1,41,1
C18214,2,72,1
C18215,1,79,1
C18216,2,37,1
C18217,1,24,0
C18218,2,42,1
C18219,2,52,0
C18220,1,21,0
C18221,2,68,1
C18222,1,72,1
C18223,2,59,1
C18224,2,59,1
C18225,1,61,1
C18226,2,39,1
C18227,2,20,0
C18228,1,35,1
C18229,1,48,1
C18230,2,73,0
C18231,1,61,1
C18232,2,53,1
C18233,2,74,0
C18234,2,70,1
C18235,2,56,1
C18236,1,32,0
C18237,1,71,1
C18238,1,61,1
C18239,1,67,1
C18240,1,38,1
C18241,2,84,1
C18242,1,22,0
C18243,1,30,1
C18244,2,55,1
C18245,1,47,1
C18246,1,46,1
C18247,1,29,1
C18248,1,35,1
C18249,1,20,0
C18250,1,28,1
C18251,2,72,0
C18252,2,27,0
C18253,1,48,0
C18254,1,85,1
C18255,2,32,0
C18256,1,33,0
C18257,1,65,0
C18258,1,51,1
C18259,1,35,1
C18260,1,36,1
C18261,2,64,1
C18262,2,42,0
C18263,2,32,1
C18264,2,37,1
C18265,2,44,1
C18266,1,23,0
C18267,1,34,1
C18268,2,34,1
C18269,1,76,0
C18270,1,27,0
C18271,2,21,0
C18272,2,50,1
C18273,2,51,1
C18274,2,67,0
C18275,1,24,0
C18276,1,50,1
C18277,1,66,1
C18278,1,27,0
C18279,1,28,0
C18280,1,79,0
C18281,1,56,1
C18282,2,29,0
C18283,2,58,0
C18284,1,39,0
C18285,1,38,0
C18286,1,57,1
C18287,1,45,1
C18288,1,60,1
C18289,1,35,1
C18290,2,73,1
C18291,1,34,1
C18292,2,62,1
C18293,1,74,1
C18294,1,22,0
C18295,1,48,1
C18296,1,39,1
C18297,1,59,1
C18298,2,55,0
C18299,2,55,1
C18300,1,66,1
C18301,2,45,1
C18302,2,38,1
C18303,1,43,1
C18304,2,52,1
C18305,2,42,1
C18306,1,74,0
C18307,2,55,0
C18308,1,49,1
C18309,2,39,1
C18310,1,25,0
C18311,2,34,1
C18312,2,36,1
C18313,1,63,1
C18314,1,67,0
C18315,2,61,0
C18316,1,65,1
C18317,2,71,0
C18318,1,47,1
C18319,1,55,0
C18320,1,44,1
C18321,2,20,0
C18322,2,43,1
C18323,2,47,1
C18324,1,74,0
C18325,2,89,1
C18326,1,31,1
C18327,1,54,1
C18328,1,56,1
C18329,2,74,0
C18330,1,44,1
C18331,1,55,1
C18332,2,20,0
C18333,2,50,0
C18334,1,61,1
C18335,2,49,1
C18336,1,72,1
C18337,2,71,0
C18338,1,25,0
C18339,1,31,1
C18340,2,60,1
C18341,1,47,1
C18342,1,80,0
C18343,1,31,0
C18344,2,49,1
C18345,2,48,1
C18346,1,46,1
C18347,2,35,0
C18348,2,28,0
C18349,1,32,1
C18350,1,28,0
C18351,1,58,1
C18352,2,57,1
C18353,1,58,1
C18354,2,47,1
C18355,1,63,1
C18356,2,82,0
C18357,2,52,1
C18358,1,32,0
C18359,2,36,1
C18360,1,45,0
C18361,1,82,0
C18362,2,67,0
C18363,1,74,1
C18364,1,51,1
C18365,2,76,1
C18366,2,55,1
C18367,2,59,0
C18368,2,37,0
C18369,2,50,1
C18370,2,43,1
C18371,1,30,0
C18372,2,67,1
C18373,1,30,0
C18374,1,56,1
C18375,2,73,1
C18376,2,60,1
C18377,1,53,1
C18378,2,70,0
C18379,1,44,1
C18380,2,48,0
C18381,2,22,0
C18382,2,44,1
C18383,2,62,1
C18384,2,27,0
C18385,2,39,0
C18386,1,46,1
C18387,1,51,1
